# Copyright (c) 2012, ClearCanvas Inc.
# All rights reserved.
# http://www.clearcanvas.ca
#
# generated from DICOM standard
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
1327112;Receiver Equipment Sequence;ReceiverEquipmentSequence;SQ;False;1;1;False
1327114;Amplifier Type;AmplifierType;CS;False;1;1;False
1327116;Receiver Notes;ReceiverNotes;LT;False;1;1;False
1327118;Pre-Amplifier Equipment Sequence;PreAmplifierEquipmentSequence;SQ;False;1;1;False
1327119;Pre-Amplifier Notes;PreAmplifierNotes;LT;False;1;1;False
1327120;Transmit Transducer Sequence;TransmitTransducerSequence;SQ;False;1;1;False
1327121;Receive Transducer Sequence;ReceiveTransducerSequence;SQ;False;1;1;False
1327122;Number of Elements;NumberOfElements;US;False;1;1;False
1327123;Element Shape;ElementShape;CS;False;1;1;False
1327124;Element Dimension A;ElementDimensionA;DS;False;1;1;False
1327125;Element Dimension B;ElementDimensionB;DS;False;1;1;False
1327126;Element Pitch;ElementPitch;DS;False;1;1;False
1327127;Measured Beam Dimension A;MeasuredBeamDimensionA;DS;False;1;1;False
1327128;Measured Beam Dimension B;MeasuredBeamDimensionB;DS;False;1;1;False
1327129;Location of Measured Beam Diameter;LocationOfMeasuredBeamDiameter;DS;False;1;1;False
1327130;Nominal Frequency;NominalFrequency;DS;False;1;1;False
1327131;Measured Center Frequency;MeasuredCenterFrequency;DS;False;1;1;False
1327132;Measured Bandwidth;MeasuredBandwidth;DS;False;1;1;False
1327136;Pulser Settings Sequence;PulserSettingsSequence;SQ;False;1;1;False
1327138;Pulse Width;PulseWidth;DS;False;1;1;False
1327140;Excitation Frequency;ExcitationFrequency;DS;False;1;1;False
1327142;Modulation Type;ModulationType;CS;False;1;1;False
1327144;Damping;Damping;DS;False;1;1;False
1327152;Receiver Settings Sequence;ReceiverSettingsSequence;SQ;False;1;1;False
1327153;Acquired Soundpath Length;AcquiredSoundpathLength;DS;False;1;1;False
1327154;Acquisition Compression Type;AcquisitionCompressionType;CS;False;1;1;False
1327155;Acquisition Sample Size;AcquisitionSampleSize;IS;False;1;1;False
1327156;Rectifier Smoothing;RectifierSmoothing;DS;False;1;1;False
1327157;DAC Sequence;DacSequence;SQ;False;1;1;False
1327158;DAC Type;DacType;CS;False;1;1;False
1327160;DAC Gain Points;DacGainPoints;DS;False;1;4294967295;False
1327162;DAC Time Points;DacTimePoints;DS;False;1;4294967295;False
1327164;DAC Amplitude;DacAmplitude;DS;False;1;4294967295;False
1327168;Pre-Amplifier Settings Sequence;PreAmplifierSettingsSequence;SQ;False;1;1;False
1327184;Transmit Transducer Settings Sequence;TransmitTransducerSettingsSequence;SQ;False;1;1;False
1327185;Receive Transducer Settings Sequence;ReceiveTransducerSettingsSequence;SQ;False;1;1;False
1327186;Incident Angle;IncidentAngle;DS;False;1;1;False
1327188;Coupling Technique;CouplingTechnique;ST;False;1;1;False
1327190;Coupling Medium;CouplingMedium;ST;False;1;1;False
1327191;Coupling Velocity;CouplingVelocity;DS;False;1;1;False
1327192;Crystal Center Location X;CrystalCenterLocationX;DS;False;1;1;False
1327193;Crystal Center Location Z;CrystalCenterLocationZ;DS;False;1;1;False
1327194;Sound Path Length;SoundPathLength;DS;False;1;1;False
1327196;Delay Law Identifier;DelayLawIdentifier;ST;False;1;1;False
1327200;Gate Settings Sequence;GateSettingsSequence;SQ;False;1;1;False
1327202;Gate Threshold;GateThreshold;DS;False;1;1;False
1327204;Velocity of Sound;VelocityOfSound;DS;False;1;1;False
1327216;Calibration Settings Sequence;CalibrationSettingsSequence;SQ;False;1;1;False
1327218;Calibration Procedure;CalibrationProcedure;ST;False;1;1;False
1327220;Procedure Version;ProcedureVersion;SH;False;1;1;False
1327222;Procedure Creation Date;ProcedureCreationDate;DA;False;1;1;False
1327224;Procedure Expiration Date;ProcedureExpirationDate;DA;False;1;1;False
1327226;Procedure Last Modified Date;ProcedureLastModifiedDate;DA;False;1;1;False
1327228;Calibration Time;CalibrationTime;TM;False;1;4294967295;False
1327230;Calibration Date;CalibrationDate;DA;False;1;4294967295;False
1331202;LINAC Energy;LinacEnergy;IS;False;1;1;False
1331204;LINAC Output;LinacOutput;IS;False;1;1;False
1572880;Contrast/Bolus Agent;ContrastBolusAgent;LO;False;1;1;False
1572882;Contrast/Bolus Agent Sequence;ContrastBolusAgentSequence;SQ;False;1;1;False
1572884;Contrast/Bolus Administration Route Sequence;ContrastBolusAdministrationRouteSequence;SQ;False;1;1;False
1572885;Body Part Examined;BodyPartExamined;CS;False;1;1;False
1572896;Scanning Sequence;ScanningSequence;CS;False;1;4294967295;False
1572897;Sequence Variant;SequenceVariant;CS;False;1;4294967295;False
1572898;Scan Options;ScanOptions;CS;False;1;4294967295;False
1572899;MR Acquisition Type;MrAcquisitionType;CS;False;1;1;False
1572900;Sequence Name;SequenceName;SH;False;1;1;False
1572901;Angio Flag;AngioFlag;CS;False;1;1;False
1572902;Intervention Drug Information Sequence;InterventionDrugInformationSequence;SQ;False;1;1;False
1572903;Intervention Drug Stop Time;InterventionDrugStopTime;TM;False;1;1;False
1572904;Intervention Drug Dose;InterventionDrugDose;DS;False;1;1;False
1572905;Intervention Drug Code Sequence;InterventionDrugCodeSequence;SQ;False;1;1;False
1572906;Additional Drug Sequence;AdditionalDrugSequence;SQ;False;1;1;False
1572912;Radionuclide;RadionuclideRetired;LO;False;1;4294967295;True
1572913;Radiopharmaceutical;Radiopharmaceutical;LO;False;1;1;False
1572914;Energy Window Centerline;EnergyWindowCenterlineRetired;DS;False;1;1;True
1572915;Energy Window Total Width;EnergyWindowTotalWidthRetired;DS;False;1;4294967295;True
1572916;Intervention Drug Name;InterventionDrugName;LO;False;1;1;False
1572917;Intervention Drug Start Time;InterventionDrugStartTime;TM;False;1;1;False
1572918;Intervention Sequence;InterventionSequence;SQ;False;1;1;False
1572919;Therapy Type;TherapyTypeRetired;CS;False;1;1;True
1572920;Intervention Status;InterventionStatus;CS;False;1;1;False
1572921;Therapy Description;TherapyDescriptionRetired;CS;False;1;1;True
1572922;Intervention Description;InterventionDescription;ST;False;1;1;False
1572928;Cine Rate;CineRate;IS;False;1;1;False
1572930;Initial Cine Run State;InitialCineRunState;CS;False;1;1;False
1572944;Slice Thickness;SliceThickness;DS;False;1;1;False
1572960;KVP;Kvp;DS;False;1;1;False
1572976;Counts Accumulated;CountsAccumulated;IS;False;1;1;False
1572977;Acquisition Termination Condition;AcquisitionTerminationCondition;CS;False;1;1;False
1572978;Effective Duration;EffectiveDuration;DS;False;1;1;False
1572979;Acquisition Start Condition;AcquisitionStartCondition;CS;False;1;1;False
1572980;Acquisition Start Condition Data;AcquisitionStartConditionData;IS;False;1;1;False
1572981;Acquisition Termination Condition Data;AcquisitionTerminationConditionData;IS;False;1;1;False
1572992;Repetition Time;RepetitionTime;DS;False;1;1;False
1572993;Echo Time;EchoTime;DS;False;1;1;False
1572994;Inversion Time;InversionTime;DS;False;1;1;False
1572995;Number of Averages;NumberOfAverages;DS;False;1;1;False
1572996;Imaging Frequency;ImagingFrequency;DS;False;1;1;False
1572997;Imaged Nucleus;ImagedNucleus;SH;False;1;1;False
1572998;Echo Number(s);EchoNumbers;IS;False;1;4294967295;False
1572999;Magnetic Field Strength;MagneticFieldStrength;DS;False;1;1;False
1573000;Spacing Between Slices;SpacingBetweenSlices;DS;False;1;1;False
1573001;Number of Phase Encoding Steps;NumberOfPhaseEncodingSteps;IS;False;1;1;False
1573008;Data Collection Diameter;DataCollectionDiameter;DS;False;1;1;False
1573009;Echo Train Length;EchoTrainLength;IS;False;1;1;False
1573011;Percent Sampling;PercentSampling;DS;False;1;1;False
1573012;Percent Phase Field of View;PercentPhaseFieldOfView;DS;False;1;1;False
1573013;Pixel Bandwidth;PixelBandwidth;DS;False;1;1;False
1576960;Device Serial Number;DeviceSerialNumber;LO;False;1;1;False
1576962;Device UID;DeviceUid;UI;False;1;1;False
1576963;Device ID;DeviceId;LO;False;1;1;False
1576964;Plate ID;PlateId;LO;False;1;1;False
1576965;Generator ID;GeneratorId;LO;False;1;1;False
1576966;Grid ID;GridId;LO;False;1;1;False
1576967;Cassette ID;CassetteId;LO;False;1;1;False
1576968;Gantry ID;GantryId;LO;False;1;1;False
1576976;Secondary Capture Device ID;SecondaryCaptureDeviceId;LO;False;1;1;False
1576977;Hardcopy Creation Device ID;HardcopyCreationDeviceIdRetired;LO;False;1;1;True
1576978;Date of Secondary Capture;DateOfSecondaryCapture;DA;False;1;1;False
1576980;Time of Secondary Capture;TimeOfSecondaryCapture;TM;False;1;1;False
1576982;Secondary Capture Device Manufacturer;SecondaryCaptureDeviceManufacturer;LO;False;1;1;False
1576983;Hardcopy Device Manufacturer;HardcopyDeviceManufacturerRetired;LO;False;1;1;True
1576984;Secondary Capture Device Manufacturer's Model Name;SecondaryCaptureDeviceManufacturersModelName;LO;False;1;1;False
1576985;Secondary Capture Device Software Versions;SecondaryCaptureDeviceSoftwareVersions;LO;False;1;4294967295;False
1576986;Hardcopy Device Software Version;HardcopyDeviceSoftwareVersionRetired;LO;False;1;4294967295;True
1576987;Hardcopy Device Manufacturer's Model Name;HardcopyDeviceManufacturersModelNameRetired;LO;False;1;1;True
1576992;Software Version(s);SoftwareVersions;LO;False;1;4294967295;False
1576994;Video Image Format Acquired;VideoImageFormatAcquired;SH;False;1;1;False
1576995;Digital Image Format Acquired;DigitalImageFormatAcquired;LO;False;1;1;False
1577008;Protocol Name;ProtocolName;LO;False;1;1;False
1577024;Contrast/Bolus Route;ContrastBolusRoute;LO;False;1;1;False
1577025;Contrast/Bolus Volume;ContrastBolusVolume;DS;False;1;1;False
1577026;Contrast/Bolus Start Time;ContrastBolusStartTime;TM;False;1;1;False
1577027;Contrast/Bolus Stop Time;ContrastBolusStopTime;TM;False;1;1;False
1577028;Contrast/Bolus Total Dose;ContrastBolusTotalDose;DS;False;1;1;False
1577029;Syringe Counts;SyringeCounts;IS;False;1;1;False
1577030;Contrast Flow Rate;ContrastFlowRate;DS;False;1;4294967295;False
1577031;Contrast Flow Duration;ContrastFlowDuration;DS;False;1;4294967295;False
1577032;Contrast/Bolus Ingredient;ContrastBolusIngredient;CS;False;1;1;False
1577033;Contrast/Bolus Ingredient Concentration;ContrastBolusIngredientConcentration;DS;False;1;1;False
1577040;Spatial Resolution;SpatialResolution;DS;False;1;1;False
1577056;Trigger Time;TriggerTime;DS;False;1;1;False
1577057;Trigger Source or Type;TriggerSourceOrType;LO;False;1;1;False
1577058;Nominal Interval;NominalInterval;IS;False;1;1;False
1577059;Frame Time;FrameTime;DS;False;1;1;False
1577060;Cardiac Framing Type;CardiacFramingType;LO;False;1;1;False
1577061;Frame Time Vector;FrameTimeVector;DS;False;1;4294967295;False
1577062;Frame Delay;FrameDelay;DS;False;1;1;False
1577063;Image Trigger Delay;ImageTriggerDelay;DS;False;1;1;False
1577064;Multiplex Group Time Offset;MultiplexGroupTimeOffset;DS;False;1;1;False
1577065;Trigger Time Offset;TriggerTimeOffset;DS;False;1;1;False
1577066;Synchronization Trigger;SynchronizationTrigger;CS;False;1;1;False
1577068;Synchronization Channel;SynchronizationChannel;US;False;2;2;False
1577070;Trigger Sample Position;TriggerSamplePosition;UL;False;1;1;False
1577072;Radiopharmaceutical Route;RadiopharmaceuticalRoute;LO;False;1;1;False
1577073;Radiopharmaceutical Volume;RadiopharmaceuticalVolume;DS;False;1;1;False
1577074;Radiopharmaceutical Start Time;RadiopharmaceuticalStartTime;TM;False;1;1;False
1577075;Radiopharmaceutical Stop Time;RadiopharmaceuticalStopTime;TM;False;1;1;False
1577076;Radionuclide Total Dose;RadionuclideTotalDose;DS;False;1;1;False
1577077;Radionuclide Half Life;RadionuclideHalfLife;DS;False;1;1;False
1577078;Radionuclide Positron Fraction;RadionuclidePositronFraction;DS;False;1;1;False
1577079;Radiopharmaceutical Specific Activity;RadiopharmaceuticalSpecificActivity;DS;False;1;1;False
1577080;Radiopharmaceutical Start DateTime;RadiopharmaceuticalStartDatetime;DT;False;1;1;False
1577081;Radiopharmaceutical Stop DateTime;RadiopharmaceuticalStopDatetime;DT;False;1;1;False
1577088;Beat Rejection Flag;BeatRejectionFlag;CS;False;1;1;False
1577089;Low R-R Value;LowRRValue;IS;False;1;1;False
1577090;High R-R Value;HighRRValue;IS;False;1;1;False
1577091;Intervals Acquired;IntervalsAcquired;IS;False;1;1;False
1577092;Intervals Rejected;IntervalsRejected;IS;False;1;1;False
1577093;PVC Rejection;PvcRejection;LO;False;1;1;False
1577094;Skip Beats;SkipBeats;IS;False;1;1;False
1577096;Heart Rate;HeartRate;IS;False;1;1;False
1577104;Cardiac Number of Images;CardiacNumberOfImages;IS;False;1;1;False
1577108;Trigger Window;TriggerWindow;IS;False;1;1;False
1577216;Reconstruction Diameter;ReconstructionDiameter;DS;False;1;1;False
1577232;Distance Source to Detector;DistanceSourceToDetector;DS;False;1;1;False
1577233;Distance Source to Patient;DistanceSourceToPatient;DS;False;1;1;False
1577236;Estimated Radiographic Magnification Factor;EstimatedRadiographicMagnificationFactor;DS;False;1;1;False
1577248;Gantry/Detector Tilt;GantryDetectorTilt;DS;False;1;1;False
1577249;Gantry/Detector Slew;GantryDetectorSlew;DS;False;1;1;False
1577264;Table Height;TableHeight;DS;False;1;1;False
1577265;Table Traverse;TableTraverse;DS;False;1;1;False
1577268;Table Motion;TableMotion;CS;False;1;1;False
1577269;Table Vertical Increment;TableVerticalIncrement;DS;False;1;4294967295;False
1577270;Table Lateral Increment;TableLateralIncrement;DS;False;1;4294967295;False
1577271;Table Longitudinal Increment;TableLongitudinalIncrement;DS;False;1;4294967295;False
1577272;Table Angle;TableAngle;DS;False;1;1;False
1577274;Table Type;TableType;CS;False;1;1;False
1577280;Rotation Direction;RotationDirection;CS;False;1;1;False
1577281;Angular Position;AngularPositionRetired;DS;False;1;1;True
1577282;Radial Position;RadialPosition;DS;False;1;4294967295;False
1577283;Scan Arc;ScanArc;DS;False;1;1;False
1577284;Angular Step;AngularStep;DS;False;1;1;False
1577285;Center of Rotation Offset;CenterOfRotationOffset;DS;False;1;1;False
1577286;Rotation Offset;RotationOffsetRetired;DS;False;1;4294967295;True
1577287;Field of View Shape;FieldOfViewShape;CS;False;1;1;False
1577289;Field of View Dimension(s);FieldOfViewDimensions;IS;False;1;2;False
1577296;Exposure Time;ExposureTime;IS;False;1;1;False
1577297;X-Ray Tube Current;XRayTubeCurrent;IS;False;1;1;False
1577298;Exposure;Exposure;IS;False;1;1;False
1577299;Exposure in µAs;ExposureInUas;IS;False;1;1;False
1577300;Average Pulse Width;AveragePulseWidth;DS;False;1;1;False
1577301;Radiation Setting;RadiationSetting;CS;False;1;1;False
1577302;Rectification Type;RectificationType;CS;False;1;1;False
1577306;Radiation Mode;RadiationMode;CS;False;1;1;False
1577310;Image and Fluoroscopy Area Dose Product;ImageAndFluoroscopyAreaDoseProduct;DS;False;1;1;False
1577312;Filter Type;FilterType;SH;False;1;1;False
1577313;Type of Filters;TypeOfFilters;LO;False;1;4294967295;False
1577314;Intensifier Size;IntensifierSize;DS;False;1;1;False
1577316;Imager Pixel Spacing;ImagerPixelSpacing;DS;False;2;2;False
1577318;Grid;Grid;CS;False;1;4294967295;False
1577328;Generator Power;GeneratorPower;IS;False;1;1;False
1577344;Collimator/grid Name;CollimatorGridName;SH;False;1;1;False
1577345;Collimator Type;CollimatorType;CS;False;1;1;False
1577346;Focal Distance;FocalDistance;IS;False;1;2;False
1577347;X Focus Center;XFocusCenter;DS;False;1;2;False
1577348;Y Focus Center;YFocusCenter;DS;False;1;2;False
1577360;Focal Spot(s);FocalSpots;DS;False;1;4294967295;False
1577361;Anode Target Material;AnodeTargetMaterial;CS;False;1;1;False
1577376;Body Part Thickness;BodyPartThickness;DS;False;1;1;False
1577378;Compression Force;CompressionForce;DS;False;1;1;False
1577472;Date of Last Calibration;DateOfLastCalibration;DA;False;1;4294967295;False
1577473;Time of Last Calibration;TimeOfLastCalibration;TM;False;1;4294967295;False
1577488;Convolution Kernel;ConvolutionKernel;SH;False;1;4294967295;False
1577536;Upper/Lower Pixel Values;UpperLowerPixelValuesRetired;IS;False;1;4294967295;True
1577538;Actual Frame Duration;ActualFrameDuration;IS;False;1;1;False
1577539;Count Rate;CountRate;IS;False;1;1;False
1577540;Preferred Playback Sequencing;PreferredPlaybackSequencing;US;False;1;1;False
1577552;Receive Coil Name;ReceiveCoilName;SH;False;1;1;False
1577553;Transmit Coil Name;TransmitCoilName;SH;False;1;1;False
1577568;Plate Type;PlateType;SH;False;1;1;False
1577569;Phosphor Type;PhosphorType;LO;False;1;1;False
1577728;Scan Velocity;ScanVelocity;DS;False;1;1;False
1577729;Whole Body Technique;WholeBodyTechnique;CS;False;1;4294967295;False
1577730;Scan Length;ScanLength;IS;False;1;1;False
1577744;Acquisition Matrix;AcquisitionMatrix;US;False;4;4;False
1577746;In-plane Phase Encoding Direction;InPlanePhaseEncodingDirection;CS;False;1;1;False
1577748;Flip Angle;FlipAngle;DS;False;1;1;False
1577749;Variable Flip Angle Flag;VariableFlipAngleFlag;CS;False;1;1;False
1577750;SAR;Sar;DS;False;1;1;False
1577752;dB/dt;DbDt;DS;False;1;1;False
